"","index","volume","change","time","trader","industry","months"
"1520","20","142301","-0.0769967005065672","month","D","health","3"
"1521","21","38289","-0.0335469131038409","month","E","telco","5"
"1522","22","116487","-0.0241174881908879","month","D","telco","2"
"1523","23","55951","-0.0207013819747082","month","B","software","5"
"1524","24","36986","-0.115202750807742","month","C","health","4"
"1525","25","136468","0.0167326642140393","month","A","auto","1"
"1526","26","118285","-0.0204386643209053","month","B","software","3"
"1527","27","93054","-0.0222651261764051","month","B","software","6"
"1528","28","65156","-0.0553305704438909","month","D","software","3"
"1529","29","143890","0.0277735434959852","month","C","auto","4"
"1530","30","104488","-0.000170965684755624","month","E","health","2"
"1531","31","101888","0.0391970424095848","month","D","health","3"
"1532","32","79135","-0.0129459569048972","month","A","software","2"
"1533","33","66078","0.0271977449609709","month","D","telco","3"
"1534","34","121981","-0.0040770257332214","month","A","software","2"
"1535","35","140275","-0.0432357970211318","month","A","auto","5"
"1536","36","135716","0.00842480293286323","month","B","auto","5"
"1537","37","100339","0.0460822404113721","month","D","auto","1"
"1538","38","92626","-0.0362153662632356","month","B","auto","3"
"1539","39","127350","0.0457051138976033","month","C","software","5"
"1540","40","58116","0.0320939544482552","month","C","telco","5"
"1541","41","108215","-0.0869035870393293","month","B","telco","4"
"1542","42","53861","-0.0708019993366185","month","B","manufact","2"
"1543","43","114356","-0.00464846149301532","month","D","software","4"
"1544","44","101563","-0.0212440607633368","month","D","manufact","5"
"1545","45","61520","-0.0444591750378683","month","C","telco","3"
"1546","46","127341","0.0351411884044738","month","D","auto","2"
"1547","47","119201","-0.0339086496125173","month","A","telco","4"
"1548","48","113564","-0.00197018844890151","month","A","software","2"
"1549","49","124432","0.0774136138439584","month","C","telco","2"
"1550","50","104605","-0.0660802848711076","month","B","auto","2"
"1551","51","80021","0.0022845126732086","month","C","software","4"
"1552","52","124409","-0.0297485860498183","month","A","manufact","4"
"1553","53","130935","0.00632827044252342","month","D","software","2"
"1554","54","104747","-0.0645027611399438","month","A","software","4"
"1555","55","87671","0.0263384144528099","month","D","telco","2"
"1556","56","134117","-0.0306569162467363","month","B","health","1"
"1557","57","118326","0.004354177403126","month","A","health","5"
"1558","58","105611","-0.00803196762735832","month","A","health","2"
"1559","59","121988","0.0498863664138494","month","A","telco","2"
"1560","60","133197","0.0484078014549324","month","C","telco","4"
"1561","61","140171","-0.139619072386963","month","C","software","5"
"1562","62","135678","0.0357407254764161","month","A","telco","5"
"1563","63","124100","-0.0146753379511295","month","B","telco","3"
"1564","64","41630","0.0464905821086971","month","E","manufact","1"
"1565","65","114705","0.107433622767049","month","B","telco","3"
"1566","66","109549","0.0193092745152529","month","E","software","3"
"1567","67","133579","0.00994609069350233","month","A","auto","3"
"1568","68","87693","0.0169615107828338","month","C","manufact","3"
"1569","69","62984","-0.0345855735048393","month","E","health","6"
"1570","70","103174","0.0171454686750636","month","A","software","1"
"1571","71","126568","-0.0375393958760578","month","B","manufact","2"
"1572","72","97571","0.0748024493892637","month","A","telco","2"
"1573","73","54531","0.00875346868441964","month","B","health","3"
"1574","74","85986","-0.0544556398637143","month","E","software","5"
"1575","75","106984","0.0477494928009082","month","E","software","1"
"1576","76","54153","-0.0510419103188904","month","E","software","4"
"1577","77","114051","0.0251763175715023","month","B","telco","4"
"1578","78","83171","-0.0822723831216012","month","A","health","3"
"1579","79","111918","0.028321044623587","month","C","health","3"
"1580","80","84338","0.0344331138343551","month","D","manufact","5"
"1581","81","70897","0.0314250140888771","month","B","auto","3"
"1582","82","68899","-0.0311479481513224","month","E","auto","6"
"1583","83","85300","-0.0457318268276145","month","E","telco","6"
"1584","84","115892","0.0249842886648799","month","A","telco","6"
"1585","85","115535","0.00989987102835072","month","A","health","6"
"1586","86","104142","-0.0239555153690839","month","E","auto","3"
"1587","87","106769","-0.0854344398226434","month","C","health","1"
"1588","88","120713","-0.0475203181921798","month","C","health","5"
"1589","89","127620","-0.0673648355566044","month","C","telco","6"
"1590","90","56246","-0.0303361925834855","month","B","auto","6"
"1591","91","74461","-0.012198844041678","month","C","auto","4"
"1592","92","100358","-0.0639531558440902","month","D","health","3"
"1593","93","94232","-0.0771839112764051","month","E","telco","3"
"1594","94","79959","-0.0526262430774034","month","C","auto","2"
"1595","95","51029","-0.0199399497375101","month","B","software","6"
"1596","96","62581","0.0479516842824461","month","E","software","2"
"1597","97","111592","0.00459252191110873","month","A","manufact","1"
"1598","98","106685","0.093606499166371","month","D","auto","6"
"1599","99","31306","-0.0951939817795915","month","C","health","3"
"1600","100","30318","0.0526034270337103","month","A","health","3"
"1601","101","85406","0.0464156252133817","month","B","health","1"
"1602","102","109554","-0.0724864332547487","month","D","telco","2"
"1603","103","135154","-0.00394194485484806","month","A","manufact","1"
"1604","104","120477","0.0613525921772492","month","C","software","6"
"1605","105","71772","0.0239290859659053","month","A","telco","4"
"1606","106","24795","0.0568574065198097","month","B","health","5"
"1607","107","109009","-0.0124652272104309","month","E","software","4"
"1608","108","89983","-0.0236353250165271","month","D","health","6"
"1609","109","47650","-0.0539639794943368","month","D","auto","4"
"1610","110","91970","-0.0105154258643535","month","A","manufact","4"
"1611","111","93425","0.0397223108624492","month","E","auto","5"
"1612","112","121321","-0.0133537718151796","month","E","manufact","2"
"1613","113","71495","-0.0227256143663799","month","C","auto","3"
"1614","114","159838","-0.0317819208013291","month","B","auto","4"
"1615","115","81500","0.0125483197333663","month","A","telco","5"
"1616","116","128717","-0.0269501989688914","month","A","software","5"
"1617","117","179954","0.00326476707888678","month","B","auto","1"
"1618","118","83340","0.0276634289154635","month","D","auto","2"
"1619","119","168478","0.0108821718153828","month","C","manufact","5"
"1620","120","51241","0.00637509113071545","month","C","auto","1"
"1621","121","66104","-0.029448301729311","month","D","software","2"
"1622","122","80316","-0.00422827160564302","month","E","health","4"
"1623","123","60114","-0.0589018790018583","month","C","telco","3"
"1624","124","35938","-0.0387880066602623","month","E","health","6"
"1625","125","73655","0.0874640647533125","month","E","health","1"
"1626","126","18026","-0.0585465617143137","month","C","auto","2"
"1627","127","111605","0.0160528510080404","month","D","auto","6"
"1628","128","77949","0.11753027925672","month","B","software","2"
"1629","129","150409","-0.017301594112834","month","E","manufact","3"
"1630","130","119684","-0.00527823291234482","month","B","manufact","6"
"1631","131","102104","-0.000868573728513556","month","C","telco","1"
"1632","132","131367","-0.00492296347242291","month","C","health","4"
"1633","133","80055","-0.0598652304261209","month","D","health","4"
"1634","134","133237","-0.0159941994016282","month","D","health","1"
"1635","135","104292","0.0809269611349279","month","A","auto","3"
"1636","136","112788","-0.0346830752906515","month","C","software","6"
"1637","137","116856","-0.0202999588368708","month","D","auto","1"
"1638","138","58034","-0.00832287260721689","month","B","manufact","6"
"1639","139","135292","-0.0192870466453077","month","E","manufact","6"
"1640","140","100015","0.0553907161533642","month","A","auto","3"
"1641","141","57916","0.00947861561080322","month","D","software","6"
"1642","142","101362","0.0583291029590393","month","B","health","4"
"1643","143","90468","0.0198529259133393","month","D","health","5"
"1644","144","71483","-0.0849004604442593","month","B","health","6"
"1645","145","56423","-0.0172652637378306","month","E","manufact","3"
"1646","146","97600","0.0767391962079722","month","C","health","6"
"1647","147","155644","-0.0480520352885674","month","C","software","6"
"1648","148","102681","0.0528154899708778","month","E","manufact","5"
"1649","149","89465","0.0858333609021568","month","C","auto","6"
"1650","150","109246","-7.07739503113414e-05","month","B","telco","1"
"1651","151","125017","0.0268563719035422","month","E","auto","2"
"1652","152","114560","-0.0275418481265084","month","A","telco","6"
"1653","153","83690","-0.0984397491100299","month","E","telco","4"
"1654","154","51041","-0.0567362602366235","month","E","software","3"
"1655","155","57579","0.0189581080707153","month","E","health","2"
"1656","156","72772","0.000220261069947944","month","C","software","6"
"1657","157","64933","-0.0447979632827833","month","C","software","1"
"1658","158","120348","0.0923694631162619","month","C","health","5"
"1659","159","53188","0.00936175448960274","month","C","health","5"
"1660","160","74778","0.103865696947392","month","B","manufact","2"
"1661","161","42268","-0.0392759043991538","month","C","telco","1"
"1662","162","39962","-0.0854611939050725","month","D","manufact","3"
"1663","163","89826","-0.0436715671299699","month","C","software","3"
"1664","164","118921","0.0146574815875005","month","C","manufact","3"
"1665","165","91495","-0.0113308555994169","month","E","health","1"
"1666","166","78616","-0.0140034245780957","month","E","health","1"
"1667","167","113507","0.0321700397450434","month","E","software","1"
"1668","168","114688","0.101019356710844","month","D","telco","6"
"1669","169","55984","0.0200292632541345","month","B","health","6"
"1670","170","78992","0.0660761916502738","month","D","auto","2"
"1671","171","134446","0.0532570641400611","month","D","auto","6"
"1672","172","136997","-0.0277146276823706","month","D","manufact","1"
"1673","173","102783","-0.0117414164810615","month","D","manufact","6"
"1674","174","100903","0.0290485617788336","month","A","software","3"
"1675","175","108985","0.0257490535929502","month","B","manufact","4"
"1676","176","115249","0.0975527548368826","month","E","auto","4"
"1677","177","85913","0.0440938597330835","month","D","health","5"
"1678","178","95461","0.00412492911099441","month","D","telco","4"
"1679","179","132092","-0.00577397738960498","month","C","software","4"
"1680","180","78312","-0.0854012590933327","month","E","auto","5"
"1681","181","137650","0.0263961800852162","month","D","manufact","4"
"1682","182","105240","0.0623008165196791","month","E","telco","5"
"1683","183","124962","-0.101631929185281","month","B","manufact","6"
"1684","184","58437","-0.0412087540418539","month","D","telco","1"
"1685","185","113864","-0.055782221670472","month","A","health","3"
"1686","186","95169","-0.020834724981276","month","B","auto","2"
"1687","187","122212","-0.0710614237068727","month","C","health","1"
"1688","188","119821","0.0162085761470515","month","D","health","5"
"1689","189","94785","0.0176134611470231","month","A","manufact","1"
"1690","190","155592","-0.0188425379715451","month","B","health","2"
"1691","191","78631","0.00748707803047334","month","A","manufact","2"
"1692","192","60738","-0.00310786602425632","month","C","health","6"
"1693","193","155669","-0.107421238662619","month","D","software","3"
"1694","194","82299","-0.0740439765661527","month","D","telco","2"
"1695","195","78466","-0.0412596969844698","month","C","health","4"
"1696","196","89593","0.058619191945635","month","A","health","1"
"1697","197","86346","0.039774271167501","month","B","auto","5"
"1698","198","64492","0.0381727119075171","month","D","health","1"
"1699","199","116724","0.0155934148072629","month","E","health","5"
"1700","200","60583","0.029258649376732","month","C","manufact","3"
"1701","201","88561","-0.10995721782261","month","C","software","2"
"1702","202","91248","0.0149645586423967","month","B","software","1"
"1703","203","71964","0.100249301530342","month","D","telco","6"
"1704","204","119986","-0.041637198497225","month","B","telco","3"
"1705","205","107094","-0.0345895250149576","month","E","auto","2"
"1706","206","109684","0.0240303131761939","month","A","manufact","2"
"1707","207","104898","-0.0148340542898688","month","E","manufact","2"
"1708","208","118920","-0.0481724988001987","month","D","auto","1"
"1709","209","49276","0.0126760005913676","month","C","telco","2"
"1710","210","94893","0.00551347583060572","month","D","software","3"
"1711","211","74746","0.039806670162896","month","E","manufact","4"
"1712","212","66149","-0.0033243295872783","month","C","telco","2"
"1713","213","110471","0.105452675464137","month","C","auto","5"
"1714","214","99027","-0.0667353258089418","month","B","auto","3"
"1715","215","87463","-0.00538680918806457","month","B","auto","5"
"1716","216","163224","0.0149385137637846","month","D","health","2"
"1717","217","77649","0.0062765652478283","month","D","software","6"
"1718","218","127165","0.0182098807001244","month","A","health","5"
"1719","219","104234","-0.0733914766469122","month","E","health","2"
"1720","220","66178","0.0189794845182607","month","A","health","3"
"1721","221","127571","0.0735386075661076","month","C","auto","5"
"1722","222","99934","0.0389096539034429","month","B","auto","3"
"1723","223","48731","0.008644290501171","month","A","manufact","4"
"1724","224","116885","0.0653273833581854","month","B","telco","2"
"1725","225","65784","-0.0682564534831778","month","C","software","5"
"1726","226","107544","-0.0621362244384223","month","C","health","5"
"1727","227","162660","0.0627962562099145","month","E","health","6"
"1728","228","92341","-0.0171908968800778","month","D","telco","2"
"1729","229","120990","0.0409934679801996","month","B","manufact","3"
"1730","230","85801","-0.0307804662701147","month","B","auto","5"
"1731","231","107944","0.00845536288273248","month","D","health","1"
"1732","232","69972","-0.0475735244321492","month","C","health","5"
"1733","233","93252","-0.066942853793118","month","A","telco","2"
"1734","234","139899","-0.0161504916016392","month","A","auto","4"
"1735","235","123341","0.0199509677596178","month","E","telco","4"
"1736","236","58493","-0.00487304164805479","month","A","manufact","6"
"1737","237","76993","0.0263220586946442","month","C","telco","1"
"1738","238","87200","0.00210063737946161","month","B","health","5"
"1739","239","98920","0.000765954360738966","month","B","manufact","5"
"1740","240","130403","-0.0704539706803081","month","C","manufact","3"
"1741","241","129803","0.0181745760556939","month","E","health","4"
"1742","242","104941","-0.0885794457723922","month","C","health","2"
"1743","243","96595","0.0440543016057022","month","C","health","1"
"1744","244","116685","-0.0313835737469643","month","B","auto","1"
"1745","245","98453","-0.0584328068699992","month","E","auto","6"
"1746","246","106842","-0.0328832069626791","month","C","telco","5"
"1747","247","67200","0.0262536576362074","month","A","manufact","5"
"1748","248","85012","0.0418410100864884","month","C","software","2"
"1749","249","113420","0.0499801342235176","month","D","auto","3"
"1750","250","116663","-0.0247979904103558","month","B","health","6"
"1751","251","58423","0.042498676543542","month","D","auto","4"
"1752","252","125998","0.0102429661104419","month","C","software","6"
"1753","253","52374","0.0546643109590728","month","E","health","3"
"1754","254","49441","-0.110679738700829","month","A","manufact","4"
"1755","255","99504","0.0152579621366422","month","E","software","4"
"1756","256","110877","0.00857323842815291","month","D","health","3"
"1757","257","107741","-0.0571208036831786","month","E","health","1"
"1758","258","125557","0.0439315765038141","month","B","auto","4"
"1759","259","15346","-0.0685890276862144","month","D","auto","6"
"1760","260","123509","0.0684688752776802","month","E","auto","2"
"1761","261","55967","0.000912559768172153","month","E","software","6"
"1762","262","77235","-0.0256186058255412","month","C","auto","6"
"1763","263","69857","-0.00261868191962384","month","B","software","6"
"1764","264","110777","-0.0349482150965876","month","A","telco","4"
"1765","265","71971","0.0206698148691336","month","B","auto","2"
"1766","266","134097","-0.0150762310178073","month","D","software","4"
"1767","267","126133","0.033492875100609","month","B","telco","1"
"1768","268","63519","-0.036149632404039","month","C","software","6"
"1769","269","94396","-0.0326730941571012","month","A","health","6"
"1770","270","44864","-0.00135672354275294","month","B","telco","5"
"1771","271","111559","0.0520699322160133","month","B","manufact","1"
"1772","272","82114","0.0106526116187691","month","A","telco","5"
"1773","273","118510","-0.0154456567475597","month","E","software","5"
"1774","274","140734","-0.0319444177139975","month","D","telco","5"
"1775","275","95780","-0.0367365502462667","month","D","telco","5"
"1776","276","125969","0.0347606824952006","month","B","health","3"
"1777","277","89916","-0.0268723213185472","month","C","health","1"
"1778","278","58706","-0.0079158308344315","month","E","auto","3"
"1779","279","73465","-0.0970011829770902","month","C","software","2"
"1780","280","103534","0.0210812629357843","month","C","software","5"
"1781","281","147857","-0.00625653481729409","month","A","auto","5"
"1782","282","117631","-0.0395138999063038","month","C","auto","1"
"1783","283","66150","-0.0246295821942413","month","E","software","3"
"1784","284","83954","-0.0138220892163235","month","B","auto","1"
"1785","285","61299","0.0228328781637481","month","C","health","1"
"1786","286","58217","-0.107635825047895","month","B","telco","4"
"1787","287","88330","-0.0484859984359157","month","C","telco","2"
"1788","288","124304","-0.0241683837950774","month","E","software","6"
"1789","289","94898","-0.0446339744568909","month","D","auto","5"
"1790","290","55622","-0.0648617843949544","month","E","software","6"
"1791","291","131922","0.00337283258644694","month","E","telco","3"
"1792","292","123211","-0.00899925862703116","month","D","health","2"
"1793","293","154345","0.0127003065668876","month","D","manufact","6"
"1794","294","98260","0.0170398568986072","month","A","auto","4"
"1795","295","96977","0.113652041848708","month","A","auto","3"
"1796","296","100973","0.0453615116191949","month","B","auto","2"
"1797","297","152026","0.042553120349066","month","B","manufact","5"
"1798","298","97850","0.0311457390492938","month","B","auto","6"
"1799","299","115144","-0.0315698649414315","month","C","auto","2"
"1800","300","69833","0.0290433148943366","month","E","telco","6"
"1801","301","130749","-0.100704867537114","month","D","telco","6"
"1802","302","140879","-0.0848445050065317","month","A","health","2"
"1803","303","57202","-0.0321137474632113","month","D","manufact","1"
"1804","304","188634","-0.0522123409472828","month","E","telco","6"
"1805","305","102709","-0.0648458668254907","month","D","software","4"
"1806","306","145725","-0.0626822131863963","month","E","telco","6"
"1807","307","115791","-0.163621938628728","month","E","telco","4"
"1808","308","110852","-0.025912205055373","month","C","health","2"
"1809","309","122255","-0.0600821001868889","month","A","software","3"
"1810","310","115398","0.0961042479695867","month","E","auto","2"
"1811","311","53775","0.0775258482172129","month","E","telco","1"
"1812","312","86757","0.0177594438963441","month","D","health","3"
"1813","313","108826","-0.0430656988012497","month","B","health","6"
"1814","314","48501","0.0307287767593095","month","E","telco","6"
"1815","315","97700","-0.0357468694211038","month","E","manufact","3"
"1816","316","97167","-0.0130799418062635","month","E","telco","1"
"1817","317","82331","0.0558250369295478","month","A","auto","1"
"1818","318","66357","-0.0013622792323019","month","B","auto","4"
"1819","319","123310","-0.131152462866516","month","D","software","2"
"1820","320","83624","-0.0355033954753313","month","E","manufact","2"
"1821","321","106489","-0.0061854665680655","month","A","telco","4"
"1822","322","69336","-0.0256653802678692","month","B","telco","4"
"1823","323","66580","0.0681577101370606","month","A","telco","6"
"1824","324","92785","0.0152853409708709","month","C","telco","4"
"1825","325","86975","0.0370286873025437","month","B","auto","5"
"1826","326","130794","0.0469075135401606","month","B","health","1"
"1827","327","43836","-0.109461350552728","month","A","telco","6"
"1828","328","115127","-0.0621722747610011","month","D","auto","3"
"1829","329","69574","0.0211598830665497","month","C","manufact","1"
"1830","330","72622","-0.0174552145308484","month","B","telco","4"
"1831","331","102664","-0.0824879512442586","month","D","auto","6"
"1832","332","94652","-0.05241952142111","month","D","manufact","1"
"1833","333","116786","-0.0144433107700888","month","B","health","6"
"1834","334","102439","-0.00762355916793135","month","E","software","2"
"1835","335","140211","-0.0299369457855945","month","D","health","4"
"1836","336","77644","0.00508352255553047","month","A","telco","1"
"1837","337","81262","0.0259035027933586","month","C","telco","2"
"1838","338","137378","-0.0662266828291124","month","A","manufact","3"
"1839","339","172560","-0.0838019348006568","month","D","telco","3"
"1840","340","56329","0.0416347623548597","month","E","auto","3"
"1841","341","96268","-0.147654657451227","month","C","software","4"
"1842","342","50679","0.0577675493873744","month","C","health","4"
"1843","343","86536","0.125596882671528","month","E","auto","4"
"1844","344","81081","0.0885551722766382","month","A","health","6"
"1845","345","107983","0.145918155493058","month","B","software","4"
"1846","346","52452","-0.0209333982866656","month","A","software","4"
"1847","347","66946","-0.104138659304113","month","E","auto","3"
"1848","348","136856","-0.0171982329963641","month","B","software","5"
"1849","349","114985","0.014044573477526","month","D","telco","5"
"1850","350","86616","-0.0232218066645766","month","B","telco","6"
"1851","351","137363","-0.0679109311716603","month","E","health","2"
"1852","352","99153","-0.0309391363114164","month","A","software","6"
"1853","353","50567","-0.0445504500802127","month","E","software","5"
"1854","354","69749","0.000842859833048574","month","A","software","1"
"1855","355","93753","-0.0370796007548575","month","D","software","6"
"1856","356","120513","0.0653297149770326","month","C","telco","6"
"1857","357","69032","-0.040420375597063","month","C","manufact","5"
"1858","358","74751","0.0734643774301083","month","E","software","4"
"1859","359","80469","-0.00423657332160003","month","A","telco","2"
"1860","360","79286","0.0917143872412117","month","D","software","4"
"1861","361","111756","-0.0287762599149698","month","A","auto","4"
"1862","362","109966","-0.00284163209694791","month","D","health","3"
"1863","363","119768","-0.068394062909806","month","E","software","2"
"1864","364","104169","-0.0522600071921158","month","E","software","3"
"1865","365","45401","-0.0385185324271231","month","E","health","2"
"1866","366","122828","-0.0757614412374306","month","B","manufact","4"
"1867","367","90893","-0.090445856200987","month","A","manufact","1"
"1868","368","81416","0.0492945173267117","month","D","software","1"
"1869","369","48380","-0.0816398393032756","month","A","health","3"
"1870","370","62921","-0.0303444057636475","month","A","manufact","6"
"1871","371","141723","-0.000342815629271369","month","D","software","2"
"1872","372","98022","-0.0279526971545195","month","A","telco","5"
"1873","373","86817","0.0917027753541548","month","A","auto","5"
"1874","374","114070","0.00545101237793536","month","B","telco","1"
"1875","375","88670","-0.0017228244238287","month","A","health","3"
"1876","376","119104","0.0105458167320272","month","C","software","6"
"1877","377","99339","0.0495769554820702","month","E","software","2"
"1878","378","46558","-0.00928876218005619","month","D","auto","5"
"1879","379","42803","-0.0391602487704799","month","A","manufact","6"
"1880","380","99846","0.0552251109007522","month","B","auto","5"
"1881","381","47650","0.016161597792732","month","A","auto","4"
"1882","382","108344","-0.0628324672164756","month","C","telco","1"
"1883","383","107509","0.00463241589030011","month","A","manufact","3"
"1884","384","118490","-0.00978831443199941","month","E","health","2"
"1885","385","108372","-0.0105629698442253","month","B","manufact","4"
"1886","386","75183","-0.0933307922983751","month","D","auto","3"
"1887","387","53104","0.00965848693340513","month","E","telco","6"
"1888","388","126146","0.0633672543316792","month","B","health","2"
"1889","389","143950","0.0661822876793109","month","B","software","5"
"1890","390","112061","0.00510340122222488","month","A","software","5"
"1891","391","108996","-0.00774121301975387","month","D","auto","5"
"1892","392","61390","0.00712627113638685","month","D","manufact","4"
"1893","393","94908","-0.0351058628444085","month","A","telco","5"
"1894","394","127953","-0.00226553105025503","month","A","manufact","2"
"1895","395","121056","0.0095494859425889","month","D","telco","5"
"1896","396","112379","0.00617607183132886","month","D","health","1"
"1897","397","92468","0.0166382483616736","month","D","telco","3"
"1898","398","125527","-0.0326676535725807","month","C","auto","4"
"1899","399","114029","-0.0885385483993131","month","E","auto","3"
"1900","400","90025","-0.0965390784745995","month","C","auto","6"
"1901","401","101811","-0.0963404287512019","month","B","telco","6"
"1902","402","95704","-0.0447717515020638","month","E","health","4"
"1903","403","115811","-0.0163567848814847","month","B","software","4"
"1904","404","115262","-0.0578210460380807","month","A","health","4"
"1905","405","89040","-0.0540057599162597","month","A","health","1"
"1906","406","93645","0.0235523097779974","month","A","manufact","2"
"1907","407","160473","0.0583174946185284","month","A","auto","5"
"1908","408","81006","-0.0336629844604747","month","E","telco","2"
"1909","409","108572","-0.0842920700159619","month","A","manufact","6"
"1910","410","154506","-0.0336788665861106","month","D","manufact","3"
"1911","411","86669","0.0350284220174681","month","D","manufact","4"
"1912","412","43035","-0.0303669397910043","month","B","telco","1"
"1913","413","64902","-0.0393719503566713","month","E","auto","6"
"1914","414","87212","0.0628996261412024","month","D","software","6"
"1915","415","15746","-0.0489790213645263","month","C","auto","5"
"1916","416","120288","0.0408868850024083","month","E","software","6"
"1917","417","88409","-0.00706973784560061","month","B","health","4"
"1918","418","126989","0.0383280995666109","month","C","health","3"
"1919","419","102113","-0.0433344224257396","month","B","telco","1"
"1920","420","54872","-0.0645303796774832","month","D","telco","1"
"1921","421","148493","0.0906216159927209","month","B","software","1"
"1922","422","53227","-0.0388402294272179","month","B","telco","6"
"1923","423","120988","-0.0778322184009496","month","B","health","2"
"1924","424","81724","-0.0645330752029333","month","B","telco","2"
"1925","425","108404","0.00900685635382748","month","D","auto","3"
"1926","426","114786","0.0682866368344218","month","B","telco","4"
"1927","427","138225","0.00551269218002229","month","B","auto","1"
"1928","428","118356","0.0343548135091927","month","B","auto","2"
"1929","429","106189","0.0308189931399291","month","D","telco","1"
"1930","430","86247","0.0249237394136262","month","E","software","1"
"1931","431","103237","-0.0417139599514724","month","B","telco","6"
"1932","432","50978","0.00494157303413499","month","D","health","6"
"1933","433","161061","-0.109667980883187","month","B","telco","3"
"1934","434","105005","0.0582321551707721","month","C","auto","1"
"1935","435","23563","0.0332016599624938","month","C","health","3"
"1936","436","119635","-0.0593238082716563","month","B","software","5"
"1937","437","78160","0.00781130032074642","month","C","software","3"
"1938","438","108032","-0.0266611995010116","month","B","software","5"
"1939","439","87842","-0.0291510760617114","month","D","manufact","1"
"1940","440","66439","0.0701022391177178","month","D","manufact","1"
"1941","441","45317","-0.0206407068836031","month","A","telco","2"
"1942","442","121749","-0.00671302729928248","month","B","telco","3"
"1943","443","114696","0.0540755363656653","month","E","software","1"
"1944","444","96785","-0.0510570672338545","month","A","manufact","3"
"1945","445","93070","0.0563601531645971","month","B","telco","3"
"1946","446","118173","0.00634568159705933","month","B","telco","4"
"1947","447","84507","-0.0274643118456603","month","A","telco","3"
"1948","448","115361","-0.0376733392368137","month","D","health","4"
"1949","449","100494","0.0570772923186195","month","D","manufact","5"
"1950","450","106878","-0.0344846582586862","month","C","health","5"
"1951","451","83262","-0.0905102860594462","month","D","health","3"
"1952","452","121390","-0.00317104050796217","month","C","health","3"
"1953","453","74253","-0.0380266914983525","month","E","auto","6"
"1954","454","111635","0.0309849067101282","month","D","health","6"
"1955","455","63203","-0.0451262233396907","month","D","software","1"
"1956","456","85737","-0.014052075403123","month","C","telco","1"
"1957","457","145524","-0.00375790719353589","month","C","health","6"
"1958","458","54379","0.00457566857800315","month","C","auto","5"
"1959","459","91139","-0.025421783623123","month","D","software","6"
"1960","460","144024","0.0306387686648544","month","C","manufact","2"
"1961","461","90118","0.00600840399447291","month","C","health","4"
"1962","462","132098","-0.00865277016746914","month","C","health","6"
"1963","463","110229","-0.00812435338200494","month","D","health","1"
"1964","464","92007","-0.0268440191908369","month","B","telco","2"
"1965","465","80576","-0.00382091710720399","month","D","telco","5"
"1966","466","124507","-0.0185349245198125","month","A","manufact","3"
"1967","467","128787","-0.00226397599272018","month","C","manufact","5"
"1968","468","111488","-0.00781487581309085","month","A","telco","5"
"1969","469","67368","0.0144325699741651","month","A","manufact","3"
"1970","470","76929","-0.0396858846034388","month","B","health","2"
"1971","471","137254","-0.00665907685743309","month","B","auto","5"
"1972","472","102639","-0.0335792800398538","month","D","manufact","5"
"1973","473","92575","-0.0174540919886499","month","E","software","6"
"1974","474","39396","0.0345435294186229","month","D","telco","4"
"1975","475","33592","0.0883575180078586","month","E","software","1"
"1976","476","48616","-0.0772914364017391","month","B","telco","3"
"1977","477","71492","-0.0596586154579438","month","B","telco","3"
"1978","478","101735","0.0131480591061728","month","D","auto","3"
"1979","479","101541","0.000891905664848687","month","C","health","6"
"1980","480","149315","0.00660334402022944","month","D","software","1"
"1981","481","77613","0.0196067947551437","month","B","auto","6"
"1982","482","46766","0.0285029073015271","month","B","health","6"
"1983","483","73305","-0.0419567767665097","month","E","software","1"
"1984","484","139317","0.0340658559059828","month","C","health","5"
"1985","485","78725","0.0782602888012784","month","B","auto","2"
"1986","486","79912","-0.0659025096585809","month","D","manufact","2"
"1987","487","136161","0.0015784053974108","month","E","software","4"
"1988","488","29574","0.0692221862982186","month","C","auto","5"
"1989","489","113367","-0.0514631923933259","month","B","software","2"
"1990","490","87513","0.0423336839032913","month","C","health","3"
"1991","491","137647","0.0105475012644412","month","D","auto","5"
"1992","492","64647","0.00635209859470298","month","B","manufact","4"
"1993","493","118068","-0.00207135968284596","month","A","software","3"
"1994","494","89551","0.0659185294823368","month","D","auto","6"
"1995","495","103862","-0.0267473390201292","month","C","health","2"
"1996","496","87505","0.017738566779502","month","D","manufact","5"
"1997","497","106376","-0.0644654798815239","month","A","manufact","6"
"1998","498","168417","-0.00445008792955094","month","B","telco","2"
"1999","499","46337","-0.0502558028193587","month","A","software","1"
"2000","500","108150","0.0165108390447984","month","C","manufact","3"
